sample_id	index	frac_genome	type
SA1052	0.913565056905568	13583	RNA
SA1052	0.913718855736696	13584	RNA
SA1052	0.913872654567825	13584	RNA
SA1052	0.914026453398954	13585	RNA
SA1052	0.914180252230083	13586	RNA
SA1052	0.914334051061212	13587	RNA
SA1052	0.914487849892341	13587	RNA
SA1052	0.91464164872347	13587	RNA
SA1052	0.914795447554599	13588	RNA
SA1052	0.914949246385727	13589	RNA
SA1052	0.915103045216856	13591	RNA
SA1052	0.915256844047985	13592	RNA
SA1052	0.915410642879114	13593	RNA
SA1052	0.915564441710243	13594	RNA
SA1052	0.915718240541372	13594	RNA
SA1052	0.915872039372501	13595	RNA
SA1052	0.91602583820363	13599	RNA
SA1052	0.916179637034759	13601	RNA
SA1052	0.916333435865887	13601	RNA
SA1052	0.916487234697016	13602	RNA
SA1052	0.916641033528145	13604	RNA
SA1052	0.916794832359274	13606	RNA
SA1052	0.916948631190403	13606	RNA
SA1052	0.917102430021532	13608	RNA
SA1052	0.917256228852661	13609	RNA
SA1052	0.91741002768379	13610	RNA
SA1052	0.917563826514919	13612	RNA
SA1052	0.917717625346047	13613	RNA
SA1052	0.917871424177176	13618	RNA
SA1052	0.918025223008305	13618	RNA
SA1052	0.918179021839434	13623	RNA
SA1052	0.918332820670563	13625	RNA
SA1052	0.918486619501692	13627	RNA
SA1052	0.918640418332821	13627	RNA
SA1052	0.91879421716395	13628	RNA
SA1052	0.918948015995078	13628	RNA
SA1052	0.919101814826207	13631	RNA
SA1052	0.919255613657336	13631	RNA
SA1052	0.919409412488465	13634	RNA
SA1052	0.919563211319594	13634	RNA
SA1052	0.919717010150723	13634	RNA
SA1052	0.919870808981852	13635	RNA
SA1052	0.920024607812981	13635	RNA
SA1052	0.92017840664411	13636	RNA
SA1052	0.920332205475238	13638	RNA
SA1052	0.920486004306367	13638	RNA
SA1052	0.920639803137496	13644	RNA
SA1052	0.920793601968625	13645	RNA
SA1052	0.920947400799754	13645	RNA
SA1052	0.921101199630883	13646	RNA
SA1052	0.921254998462012	13648	RNA
SA1052	0.921408797293141	13651	RNA
SA1052	0.921562596124269	13656	RNA
SA1052	0.921716394955398	13657	RNA
SA1052	0.921870193786527	13658	RNA
SA1052	0.922023992617656	13658	RNA
SA1052	0.922177791448785	13658	RNA
SA1052	0.922331590279914	13660	RNA
SA1052	0.922485389111043	13660	RNA
SA1052	0.922639187942172	13661	RNA
SA1052	0.922792986773301	13661	RNA
SA1052	0.922946785604429	13662	RNA
SA1052	0.923100584435558	13662	RNA
SA1052	0.923254383266687	13663	RNA
SA1052	0.923408182097816	13665	RNA
SA1052	0.923561980928945	13666	RNA
SA1052	0.923715779760074	13669	RNA
SA1052	0.923869578591203	13669	RNA
SA1052	0.924023377422332	13673	RNA
SA1052	0.924177176253461	13674	RNA
SA1052	0.924330975084589	13674	RNA
SA1052	0.924484773915718	13677	RNA
SA1052	0.924638572746847	13677	RNA
SA1052	0.924792371577976	13677	RNA
SA1052	0.924946170409105	13683	RNA
SA1052	0.925099969240234	13688	RNA
SA1052	0.925253768071363	13693	RNA
SA1052	0.925407566902492	13695	RNA
SA1052	0.92556136573362	13697	RNA
SA1052	0.925715164564749	13697	RNA
SA1052	0.925868963395878	13704	RNA
SA1052	0.926022762227007	13708	RNA
SA1052	0.926176561058136	13709	RNA
SA1052	0.926330359889265	13709	RNA
SA1052	0.926484158720394	13712	RNA
SA1052	0.926637957551523	13712	RNA
SA1052	0.926791756382652	13714	RNA
SA1052	0.92694555521378	13715	RNA
SA1052	0.927099354044909	13715	RNA
SA1052	0.927253152876038	13716	RNA
SA1052	0.927406951707167	13717	RNA
SA1052	0.927560750538296	13721	RNA
SA1052	0.927714549369425	13721	RNA
SA1052	0.927868348200554	13721	RNA
SA1052	0.928022147031683	13721	RNA
SA1052	0.928175945862811	13722	RNA
SA1052	0.92832974469394	13722	RNA
SA1052	0.928483543525069	13723	RNA
SA1052	0.928637342356198	13723	RNA
SA1052	0.928791141187327	13725	RNA
SA1052	0.928944940018456	13728	RNA
SA1052	0.929098738849585	13731	RNA
SA1052	0.929252537680714	13731	RNA
SA1052	0.929406336511842	13732	RNA
SA1052	0.929560135342971	13733	RNA
SA1052	0.9297139341741	13734	RNA
SA1052	0.929867733005229	13736	RNA
SA1052	0.930021531836358	13737	RNA
SA1052	0.930175330667487	13740	RNA
SA1052	0.930329129498616	13740	RNA
SA1052	0.930482928329745	13741	RNA
SA1052	0.930636727160874	13742	RNA
SA1052	0.930790525992003	13744	RNA
SA1052	0.930944324823131	13747	RNA
SA1052	0.93109812365426	13749	RNA
SA1052	0.931251922485389	13750	RNA
SA1052	0.931405721316518	13750	RNA
SA1052	0.931559520147647	13751	RNA
SA1052	0.931713318978776	13752	RNA
SA1052	0.931867117809905	13753	RNA
SA1052	0.932020916641033	13753	RNA
SA1052	0.932174715472162	13754	RNA
SA1052	0.932328514303291	13755	RNA
SA1052	0.93248231313442	13758	RNA
SA1052	0.932636111965549	13761	RNA
SA1052	0.932789910796678	13761	RNA
SA1052	0.932943709627807	13765	RNA
SA1052	0.933097508458936	13768	RNA
SA1052	0.933251307290065	13768	RNA
SA1052	0.933405106121193	13769	RNA
SA1052	0.933558904952322	13769	RNA
SA1052	0.933712703783451	13772	RNA
SA1052	0.93386650261458	13774	RNA
SA1052	0.934020301445709	13777	RNA
SA1052	0.934174100276838	13778	RNA
SA1052	0.934327899107967	13780	RNA
SA1052	0.934481697939096	13782	RNA
SA1052	0.934635496770225	13783	RNA
SA1052	0.934789295601353	13783	RNA
SA1052	0.934943094432482	13784	RNA
SA1052	0.935096893263611	13784	RNA
SA1052	0.93525069209474	13786	RNA
SA1052	0.935404490925869	13787	RNA
SA1052	0.935558289756998	13797	RNA
SA1052	0.935712088588127	13797	RNA
SA1052	0.935865887419256	13798	RNA
SA1052	0.936019686250384	13800	RNA
SA1052	0.936173485081513	13801	RNA
SA1052	0.936327283912642	13803	RNA
SA1052	0.936481082743771	13804	RNA
SA1052	0.9366348815749	13804	RNA
SA1052	0.936788680406029	13811	RNA
SA1052	0.936942479237158	13812	RNA
SA1052	0.937096278068287	13815	RNA
SA1052	0.937250076899416	13816	RNA
SA1052	0.937403875730544	13817	RNA
SA1052	0.937557674561673	13817	RNA
SA1052	0.937711473392802	13820	RNA
SA1052	0.937865272223931	13820	RNA
SA1052	0.93801907105506	13821	RNA
SA1052	0.938172869886189	13821	RNA
SA1052	0.938326668717318	13825	RNA
SA1052	0.938480467548447	13830	RNA
SA1052	0.938634266379575	13832	RNA
SA1052	0.938788065210704	13832	RNA
SA1052	0.938941864041833	13833	RNA
SA1052	0.939095662872962	13833	RNA
SA1052	0.939249461704091	13834	RNA
SA1052	0.93940326053522	13837	RNA
SA1052	0.939557059366349	13839	RNA
SA1052	0.939710858197478	13839	RNA
SA1052	0.939864657028607	13841	RNA
SA1052	0.940018455859735	13841	RNA
SA1052	0.940172254690864	13843	RNA
SA1052	0.940326053521993	13845	RNA
SA1052	0.940479852353122	13845	RNA
SA1052	0.940633651184251	13845	RNA
SA1052	0.94078745001538	13848	RNA
SA1052	0.940941248846509	13851	RNA
SA1052	0.941095047677638	13851	RNA
SA1052	0.941248846508767	13854	RNA
SA1052	0.941402645339895	13856	RNA
SA1052	0.941556444171024	13862	RNA
SA1052	0.941710243002153	13864	RNA
SA1052	0.941864041833282	13867	RNA
SA1052	0.942017840664411	13869	RNA
SA1052	0.94217163949554	13869	RNA
SA1052	0.942325438326669	13869	RNA
SA1052	0.942479237157798	13872	RNA
SA1052	0.942633035988926	13873	RNA
SA1052	0.942786834820055	13875	RNA
SA1052	0.942940633651184	13876	RNA
SA1052	0.943094432482313	13879	RNA
SA1052	0.943248231313442	13888	RNA
SA1052	0.943402030144571	13890	RNA
SA1052	0.9435558289757	13894	RNA
SA1052	0.943709627806829	13896	RNA
SA1052	0.943863426637958	13898	RNA
SA1052	0.944017225469086	13899	RNA
SA1052	0.944171024300215	13900	RNA
SA1052	0.944324823131344	13900	RNA
SA1052	0.944478621962473	13900	RNA
SA1052	0.944632420793602	13902	RNA
SA1052	0.944786219624731	13902	RNA
SA1052	0.94494001845586	13905	RNA
SA1052	0.945093817286989	13906	RNA
SA1052	0.945247616118117	13909	RNA
SA1052	0.945401414949246	13910	RNA
SA1052	0.945555213780375	13910	RNA
SA1052	0.945709012611504	13912	RNA
SA1052	0.945862811442633	13912	RNA
SA1052	0.946016610273762	13914	RNA
SA1052	0.946170409104891	13916	RNA
SA1052	0.94632420793602	13918	RNA
SA1052	0.946478006767149	13920	RNA
SA1052	0.946631805598277	13924	RNA
SA1052	0.946785604429406	13926	RNA
SA1052	0.946939403260535	13928	RNA
SA1052	0.947093202091664	13932	RNA
SA1052	0.947247000922793	13933	RNA
SA1052	0.947400799753922	13935	RNA
SA1052	0.947554598585051	13935	RNA
SA1052	0.94770839741618	13939	RNA
SA1052	0.947862196247308	13941	RNA
SA1052	0.948015995078437	13943	RNA
SA1052	0.948169793909566	13943	RNA
SA1052	0.948323592740695	13948	RNA
SA1052	0.948477391571824	13948	RNA
SA1052	0.948631190402953	13949	RNA
SA1052	0.948784989234082	13951	RNA
SA1052	0.948938788065211	13955	RNA
SA1052	0.94909258689634	13956	RNA
SA1052	0.949246385727468	13959	RNA
SA1052	0.949400184558597	13961	RNA
SA1052	0.949553983389726	13962	RNA
SA1052	0.949707782220855	13962	RNA
SA1052	0.949861581051984	13963	RNA
SA1052	0.950015379883113	13965	RNA
SA1052	0.950169178714242	13967	RNA
SA1052	0.950322977545371	13972	RNA
SA1052	0.9504767763765	13973	RNA
SA1052	0.950630575207628	13974	RNA
SA1052	0.950784374038757	13975	RNA
SA1052	0.950938172869886	13977	RNA
SA1052	0.951091971701015	13981	RNA
SA1052	0.951245770532144	13984	RNA
SA1052	0.951399569363273	13987	RNA
SA1052	0.951553368194402	13993	RNA
SA1052	0.951707167025531	13994	RNA
SA1052	0.951860965856659	13996	RNA
SA1052	0.952014764687788	13999	RNA
SA1052	0.952168563518917	13999	RNA
SA1052	0.952322362350046	14000	RNA
SA1052	0.952476161181175	14000	RNA
SA1052	0.952629960012304	14003	RNA
SA1052	0.952783758843433	14003	RNA
SA1052	0.952937557674562	14006	RNA
SA1052	0.953091356505691	14006	RNA
SA1052	0.953245155336819	14015	RNA
SA1052	0.953398954167948	14015	RNA
SA1052	0.953552752999077	14016	RNA
SA1052	0.953706551830206	14017	RNA
SA1052	0.953860350661335	14021	RNA
SA1052	0.954014149492464	14023	RNA
SA1052	0.954167948323593	14024	RNA
SA1052	0.954321747154722	14025	RNA
SA1052	0.95447554598585	14028	RNA
SA1052	0.954629344816979	14033	RNA
SA1052	0.954783143648108	14035	RNA
SA1052	0.954936942479237	14038	RNA
SA1052	0.955090741310366	14039	RNA
SA1052	0.955244540141495	14040	RNA
SA1052	0.955398338972624	14040	RNA
SA1052	0.955552137803753	14042	RNA
SA1052	0.955705936634882	14042	RNA
SA1052	0.95585973546601	14051	RNA
SA1052	0.956013534297139	14052	RNA
SA1052	0.956167333128268	14052	RNA
SA1052	0.956321131959397	14053	RNA
SA1052	0.956474930790526	14055	RNA
SA1052	0.956628729621655	14055	RNA
SA1052	0.956782528452784	14060	RNA
SA1052	0.956936327283913	14062	RNA
SA1052	0.957090126115042	14062	RNA
SA1052	0.95724392494617	14063	RNA
SA1052	0.957397723777299	14064	RNA
SA1052	0.957551522608428	14072	RNA
SA1052	0.957705321439557	14075	RNA
SA1052	0.957859120270686	14075	RNA
SA1052	0.958012919101815	14077	RNA
SA1052	0.958166717932944	14077	RNA
SA1052	0.958320516764073	14080	RNA
SA1052	0.958474315595201	14082	RNA
SA1052	0.95862811442633	14083	RNA
SA1052	0.958781913257459	14084	RNA
SA1052	0.958935712088588	14085	RNA
SA1052	0.959089510919717	14087	RNA
SA1052	0.959243309750846	14090	RNA
SA1052	0.959397108581975	14092	RNA
SA1052	0.959550907413104	14095	RNA
SA1052	0.959704706244233	14095	RNA
SA1052	0.959858505075361	14097	RNA
SA1052	0.96001230390649	14098	RNA
SA1052	0.960166102737619	14101	RNA
SA1052	0.960319901568748	14103	RNA
SA1052	0.960473700399877	14108	RNA
SA1052	0.960627499231006	14109	RNA
SA1052	0.960781298062135	14112	RNA
SA1052	0.960935096893264	14114	RNA
SA1052	0.961088895724392	14121	RNA
SA1052	0.961242694555521	14123	RNA
SA1052	0.96139649338665	14123	RNA
SA1052	0.961550292217779	14124	RNA
SA1052	0.961704091048908	14127	RNA
SA1052	0.961857889880037	14127	RNA
SA1052	0.962011688711166	14131	RNA
SA1052	0.962165487542295	14133	RNA
SA1052	0.962319286373424	14139	RNA
SA1052	0.962473085204552	14141	RNA
SA1052	0.962626884035681	14151	RNA
SA1052	0.96278068286681	14153	RNA
SA1052	0.962934481697939	14154	RNA
SA1052	0.963088280529068	14155	RNA
SA1052	0.963242079360197	14157	RNA
SA1052	0.963395878191326	14163	RNA
SA1052	0.963549677022455	14171	RNA
SA1052	0.963703475853584	14171	RNA
SA1052	0.963857274684712	14172	RNA
SA1052	0.964011073515841	14175	RNA
SA1052	0.96416487234697	14181	RNA
SA1052	0.964318671178099	14185	RNA
SA1052	0.964472470009228	14187	RNA
SA1052	0.964626268840357	14187	RNA
SA1052	0.964780067671486	14188	RNA
SA1052	0.964933866502615	14189	RNA
SA1052	0.965087665333743	14194	RNA
SA1052	0.965241464164872	14196	RNA
SA1052	0.965395262996001	14197	RNA
SA1052	0.96554906182713	14197	RNA
SA1052	0.965702860658259	14199	RNA
SA1052	0.965856659489388	14202	RNA
SA1052	0.966010458320517	14206	RNA
SA1052	0.966164257151646	14206	RNA
SA1052	0.966318055982775	14206	RNA
SA1052	0.966471854813903	14208	RNA
SA1052	0.966625653645032	14211	RNA
SA1052	0.966779452476161	14215	RNA
SA1052	0.96693325130729	14227	RNA
SA1052	0.967087050138419	14227	RNA
SA1052	0.967240848969548	14231	RNA
SA1052	0.967394647800677	14232	RNA
SA1052	0.967548446631806	14232	RNA
SA1052	0.967702245462934	14234	RNA
SA1052	0.967856044294063	14235	RNA
SA1052	0.968009843125192	14240	RNA
SA1052	0.968163641956321	14241	RNA
SA1052	0.96831744078745	14242	RNA
SA1052	0.968471239618579	14248	RNA
SA1052	0.968625038449708	14248	RNA
SA1052	0.968778837280837	14249	RNA
SA1052	0.968932636111966	14249	RNA
SA1052	0.969086434943094	14251	RNA
SA1052	0.969240233774223	14258	RNA
SA1052	0.969394032605352	14264	RNA
SA1052	0.969547831436481	14266	RNA
SA1052	0.96970163026761	14267	RNA
SA1052	0.969855429098739	14269	RNA
SA1052	0.970009227929868	14270	RNA
SA1052	0.970163026760997	14272	RNA
SA1052	0.970316825592126	14273	RNA
SA1052	0.970470624423254	14275	RNA
SA1052	0.970624423254383	14280	RNA
SA1052	0.970778222085512	14285	RNA
SA1052	0.970932020916641	14287	RNA
SA1052	0.97108581974777	14292	RNA
SA1052	0.971239618578899	14296	RNA
SA1052	0.971393417410028	14301	RNA
SA1052	0.971547216241157	14301	RNA
SA1052	0.971701015072285	14301	RNA
SA1052	0.971854813903414	14302	RNA
SA1052	0.972008612734543	14302	RNA
SA1052	0.972162411565672	14305	RNA
SA1052	0.972316210396801	14308	RNA
SA1052	0.97247000922793	14311	RNA
SA1052	0.972623808059059	14313	RNA
SA1052	0.972777606890188	14313	RNA
SA1052	0.972931405721317	14313	RNA
SA1052	0.973085204552445	14314	RNA
SA1052	0.973239003383574	14316	RNA
SA1052	0.973392802214703	14317	RNA
SA1052	0.973546601045832	14320	RNA
SA1052	0.973700399876961	14327	RNA
SA1052	0.97385419870809	14333	RNA
SA1052	0.974007997539219	14339	RNA
SA1052	0.974161796370348	14345	RNA
SA1052	0.974315595201476	14348	RNA
SA1052	0.974469394032605	14348	RNA
SA1052	0.974623192863734	14350	RNA
SA1052	0.974776991694863	14353	RNA
SA1052	0.974930790525992	14356	RNA
SA1052	0.975084589357121	14358	RNA
SA1052	0.97523838818825	14361	RNA
SA1052	0.975392187019379	14362	RNA
SA1052	0.975545985850508	14364	RNA
SA1052	0.975699784681636	14369	RNA
SA1052	0.975853583512765	14374	RNA
SA1052	0.976007382343894	14385	RNA
SA1052	0.976161181175023	14388	RNA
SA1052	0.976314980006152	14390	RNA
SA1052	0.976468778837281	14392	RNA
SA1052	0.97662257766841	14393	RNA
SA1052	0.976776376499539	14398	RNA
SA1052	0.976930175330668	14399	RNA
SA1052	0.977083974161796	14404	RNA
SA1052	0.977237772992925	14407	RNA
SA1052	0.977391571824054	14409	RNA
SA1052	0.977545370655183	14411	RNA
SA1052	0.977699169486312	14414	RNA
SA1052	0.977852968317441	14415	RNA
SA1052	0.97800676714857	14416	RNA
SA1052	0.978160565979699	14416	RNA
SA1052	0.978314364810827	14419	RNA
SA1052	0.978468163641956	14427	RNA
SA1052	0.978621962473085	14433	RNA
SA1052	0.978775761304214	14441	RNA
SA1052	0.978929560135343	14441	RNA
SA1052	0.979083358966472	14444	RNA
SA1052	0.979237157797601	14444	RNA
SA1052	0.97939095662873	14444	RNA
SA1052	0.979544755459859	14447	RNA
SA1052	0.979698554290987	14448	RNA
SA1052	0.979852353122116	14450	RNA
SA1052	0.980006151953245	14450	RNA
SA1052	0.980159950784374	14451	RNA
SA1052	0.980313749615503	14453	RNA
SA1052	0.980467548446632	14453	RNA
SA1052	0.980621347277761	14454	RNA
SA1052	0.98077514610889	14461	RNA
SA1052	0.980928944940018	14462	RNA
SA1052	0.981082743771147	14462	RNA
SA1052	0.981236542602276	14464	RNA
SA1052	0.981390341433405	14464	RNA
SA1052	0.981544140264534	14465	RNA
SA1052	0.981697939095663	14471	RNA
SA1052	0.981851737926792	14472	RNA
SA1052	0.982005536757921	14473	RNA
SA1052	0.98215933558905	14479	RNA
SA1052	0.982313134420178	14480	RNA
SA1052	0.982466933251307	14484	RNA
SA1052	0.982620732082436	14490	RNA
SA1052	0.982774530913565	14491	RNA
SA1052	0.982928329744694	14492	RNA
SA1052	0.983082128575823	14494	RNA
SA1052	0.983235927406952	14495	RNA
SA1052	0.983389726238081	14501	RNA
SA1052	0.98354352506921	14501	RNA
SA1052	0.983697323900338	14504	RNA
SA1052	0.983851122731467	14506	RNA
SA1052	0.984004921562596	14507	RNA
SA1052	0.984158720393725	14507	RNA
SA1052	0.984312519224854	14507	RNA
SA1052	0.984466318055983	14522	RNA
SA1052	0.984620116887112	14523	RNA
SA1052	0.984773915718241	14530	RNA
SA1052	0.984927714549369	14537	RNA
SA1052	0.985081513380498	14539	RNA
SA1052	0.985235312211627	14542	RNA
SA1052	0.985389111042756	14549	RNA
SA1052	0.985542909873885	14549	RNA
SA1052	0.985696708705014	14555	RNA
SA1052	0.985850507536143	14557	RNA
SA1052	0.986004306367272	14558	RNA
SA1052	0.986158105198401	14563	RNA
SA1052	0.986311904029529	14563	RNA
SA1052	0.986465702860658	14564	RNA
SA1052	0.986619501691787	14569	RNA
SA1052	0.986773300522916	14576	RNA
SA1052	0.986927099354045	14599	RNA
SA1052	0.987080898185174	14601	RNA
SA1052	0.987234697016303	14604	RNA
SA1052	0.987388495847432	14611	RNA
SA1052	0.98754229467856	14612	RNA
SA1052	0.987696093509689	14629	RNA
SA1052	0.987849892340818	14629	RNA
SA1052	0.988003691171947	14637	RNA
SA1052	0.988157490003076	14646	RNA
SA1052	0.988311288834205	14659	RNA
SA1052	0.988465087665334	14668	RNA
SA1052	0.988618886496463	14670	RNA
SA1052	0.988772685327592	14671	RNA
SA1052	0.98892648415872	14676	RNA
SA1052	0.989080282989849	14698	RNA
SA1052	0.989234081820978	14704	RNA
SA1052	0.989387880652107	14704	RNA
SA1052	0.989541679483236	14705	RNA
SA1052	0.989695478314365	14705	RNA
SA1052	0.989849277145494	14712	RNA
SA1052	0.990003075976623	14718	RNA
SA1052	0.990156874807751	14720	RNA
SA1052	0.99031067363888	14720	RNA
SA1052	0.990464472470009	14727	RNA
SA1052	0.990618271301138	14737	RNA
SA1052	0.990772070132267	14739	RNA
SA1052	0.990925868963396	14757	RNA
SA1052	0.991079667794525	14757	RNA
SA1052	0.991233466625654	14765	RNA
SA1052	0.991387265456783	14769	RNA
SA1052	0.991541064287911	14773	RNA
SA1052	0.99169486311904	14774	RNA
SA1052	0.991848661950169	14777	RNA
SA1052	0.992002460781298	14789	RNA
SA1052	0.992156259612427	14789	RNA
SA1052	0.992310058443556	14796	RNA
SA1052	0.992463857274685	14814	RNA
SA1052	0.992617656105814	14815	RNA
SA1052	0.992771454936943	14835	RNA
SA1052	0.992925253768071	14840	RNA
SA1052	0.9930790525992	14852	RNA
SA1052	0.993232851430329	14893	RNA
SA1052	0.993386650261458	14911	RNA
SA1052	0.993540449092587	14918	RNA
SA1052	0.993694247923716	14919	RNA
SA1052	0.993848046754845	14939	RNA
SA1052	0.994001845585974	14949	RNA
SA1052	0.994155644417102	14963	RNA
SA1052	0.994309443248231	14963	RNA
SA1052	0.99446324207936	14972	RNA
SA1052	0.994617040910489	14983	RNA
SA1052	0.994770839741618	14991	RNA
SA1052	0.994924638572747	14996	RNA
SA1052	0.995078437403876	15005	RNA
SA1052	0.995232236235005	15009	RNA
SA1052	0.995386035066134	15030	RNA
SA1052	0.995539833897262	15031	RNA
SA1052	0.995693632728391	15046	RNA
SA1052	0.99584743155952	15055	RNA
SA1052	0.996001230390649	15075	RNA
SA1052	0.996155029221778	15106	RNA
SA1052	0.996308828052907	15122	RNA
SA1052	0.996462626884036	15127	RNA
SA1052	0.996616425715165	15140	RNA
SA1052	0.996770224546293	15163	RNA
SA1052	0.996924023377422	15171	RNA
SA1052	0.997077822208551	15202	RNA
SA1052	0.99723162103968	15230	RNA
SA1052	0.997385419870809	15240	RNA
SA1052	0.997539218701938	15266	RNA
SA1052	0.997693017533067	15272	RNA
SA1052	0.997846816364196	15282	RNA
SA1052	0.998000615195325	15286	RNA
SA1052	0.998154414026453	15294	RNA
SA1052	0.998308212857582	15299	RNA
SA1052	0.998462011688711	15347	RNA
SA1052	0.99861581051984	15356	RNA
SA1052	0.998769609350969	15373	RNA
SA1052	0.998923408182098	15373	RNA
SA1052	0.999077207013227	15401	RNA
SA1052	0.999231005844356	15432	RNA
SA1052	0.999384804675485	15448	RNA
SA1052	0.999538603506613	15453	RNA
SA1052	0.999692402337742	15717	RNA
SA1052	0.999846201168871	15779	RNA
SA1052	1	15824	RNA
SA609	0.000177683013503909	2637	RNA
SA609	0.000355366027007818	2690	RNA
SA609	0.000533049040511727	2720	RNA
SA609	0.000710732054015636	2727	RNA
SA609	0.000888415067519545	2794	RNA
SA609	0.00106609808102345	2833	RNA
SA609	0.00124378109452736	2834	RNA
SA609	0.00142146410803127	2842	RNA
SA609	0.00159914712153518	2857	RNA
SA609	0.00177683013503909	2881	RNA
SA609	0.001954513148543	2906	RNA
SA609	0.00213219616204691	2913	RNA
SA609	0.00230987917555082	2928	RNA
SA609	0.00248756218905473	2932	RNA
SA609	0.00266524520255864	2941	RNA
SA609	0.00284292821606254	2943	RNA
SA609	0.00302061122956645	2958	RNA
SA609	0.00319829424307036	2959	RNA
SA609	0.00337597725657427	2963	RNA
SA609	0.00355366027007818	2967	RNA
SA609	0.00373134328358209	2970	RNA
SA609	0.003909026297086	2971	RNA
SA609	0.00408670931058991	3000	RNA
SA609	0.00426439232409382	3002	RNA
SA609	0.00444207533759773	3012	RNA
SA609	0.00461975835110163	3015	RNA
SA609	0.00479744136460554	3015	RNA
SA609	0.00497512437810945	3016	RNA
SA609	0.00515280739161336	3017	RNA
SA609	0.00533049040511727	3029	RNA
SA609	0.00550817341862118	3053	RNA
SA609	0.00568585643212509	3069	RNA
SA609	0.005863539445629	3070	RNA
SA609	0.00604122245913291	3076	RNA
SA609	0.00621890547263682	3084	RNA
SA609	0.00639658848614072	3085	RNA
SA609	0.00657427149964463	3088	RNA
SA609	0.00675195451314854	3089	RNA
SA609	0.00692963752665245	3102	RNA
SA609	0.00710732054015636	3102	RNA
SA609	0.00728500355366027	3103	RNA
SA609	0.00746268656716418	3104	RNA
SA609	0.00764036958066809	3108	RNA
SA609	0.007818052594172	3109	RNA
SA609	0.00799573560767591	3114	RNA
SA609	0.00817341862117982	3130	RNA
SA609	0.00835110163468372	3145	RNA
SA609	0.00852878464818763	3151	RNA
SA609	0.00870646766169154	3155	RNA
SA609	0.00888415067519545	3161	RNA
SA609	0.00906183368869936	3167	RNA
SA609	0.00923951670220327	3174	RNA
SA609	0.00941719971570718	3175	RNA
SA609	0.00959488272921109	3178	RNA
SA609	0.009772565742715	3178	RNA
SA609	0.00995024875621891	3179	RNA
SA609	0.0101279317697228	3188	RNA
SA609	0.0103056147832267	3189	RNA
SA609	0.0104832977967306	3190	RNA
SA609	0.0106609808102345	3192	RNA
SA609	0.0108386638237385	3192	RNA
SA609	0.0110163468372424	3193	RNA
SA609	0.0111940298507463	3193	RNA
SA609	0.0113717128642502	3198	RNA
SA609	0.0115493958777541	3206	RNA
SA609	0.011727078891258	3208	RNA
SA609	0.0119047619047619	3217	RNA
SA609	0.0120824449182658	3219	RNA
SA609	0.0122601279317697	3220	RNA
SA609	0.0124378109452736	3223	RNA
SA609	0.0126154939587775	3228	RNA
SA609	0.0127931769722814	3230	RNA
SA609	0.0129708599857854	3230	RNA
SA609	0.0131485429992893	3233	RNA
SA609	0.0133262260127932	3242	RNA
SA609	0.0135039090262971	3243	RNA
SA609	0.013681592039801	3246	RNA
SA609	0.0138592750533049	3249	RNA
SA609	0.0140369580668088	3252	RNA
SA609	0.0142146410803127	3252	RNA
SA609	0.0143923240938166	3256	RNA
SA609	0.0145700071073205	3257	RNA
SA609	0.0147476901208244	3260	RNA
SA609	0.0149253731343284	3260	RNA
SA609	0.0151030561478323	3262	RNA
SA609	0.0152807391613362	3262	RNA
SA609	0.0154584221748401	3262	RNA
SA609	0.015636105188344	3263	RNA
SA609	0.0158137882018479	3265	RNA
SA609	0.0159914712153518	3270	RNA
SA609	0.0161691542288557	3273	RNA
SA609	0.0163468372423596	3278	RNA
SA609	0.0165245202558635	3279	RNA
SA609	0.0167022032693674	3279	RNA
SA609	0.0168798862828714	3286	RNA
SA609	0.0170575692963753	3290	RNA
SA609	0.0172352523098792	3291	RNA
SA609	0.0174129353233831	3293	RNA
SA609	0.017590618336887	3294	RNA
SA609	0.0177683013503909	3294	RNA
SA609	0.0179459843638948	3294	RNA
SA609	0.0181236673773987	3297	RNA
SA609	0.0183013503909026	3298	RNA
SA609	0.0184790334044065	3298	RNA
SA609	0.0186567164179104	3299	RNA
SA609	0.0188343994314144	3300	RNA
SA609	0.0190120824449183	3306	RNA
SA609	0.0191897654584222	3306	RNA
SA609	0.0193674484719261	3307	RNA
SA609	0.01954513148543	3307	RNA
SA609	0.0197228144989339	3308	RNA
SA609	0.0199004975124378	3309	RNA
SA609	0.0200781805259417	3317	RNA
SA609	0.0202558635394456	3318	RNA
SA609	0.0204335465529495	3319	RNA
SA609	0.0206112295664534	3320	RNA
SA609	0.0207889125799574	3320	RNA
SA609	0.0209665955934613	3323	RNA
SA609	0.0211442786069652	3323	RNA
SA609	0.0213219616204691	3328	RNA
SA609	0.021499644633973	3328	RNA
SA609	0.0216773276474769	3328	RNA
SA609	0.0218550106609808	3329	RNA
SA609	0.0220326936744847	3329	RNA
SA609	0.0222103766879886	3329	RNA
SA609	0.0223880597014925	3332	RNA
SA609	0.0225657427149964	3334	RNA
SA609	0.0227434257285004	3338	RNA
SA609	0.0229211087420043	3342	RNA
SA609	0.0230987917555082	3345	RNA
SA609	0.0232764747690121	3345	RNA
SA609	0.023454157782516	3347	RNA
SA609	0.0236318407960199	3348	RNA
SA609	0.0238095238095238	3352	RNA
SA609	0.0239872068230277	3353	RNA
SA609	0.0241648898365316	3357	RNA
SA609	0.0243425728500355	3360	RNA
