sample_id	frac_genome	tot_coverage	type
SA609	0.85616086014437	0.639842163878272	DNA
SA609	0.8563693226659	0.640177302794194	DNA
SA609	0.85657778518743	0.640512899836685	DNA
SA609	0.85678624770896	0.640848842407127	DNA
SA609	0.85699471023049	0.64118501210783	DNA
SA609	0.85720317275202	0.641521295856919	DNA
SA609	0.85741163527355	0.641857998588853	DNA
SA609	0.85762009779508	0.642194799904985	DNA
SA609	0.857828560316609	0.642531939983485	DNA
SA609	0.858037022838139	0.642869393695048	DNA
SA609	0.858245485359669	0.643208645118467	DNA
SA609	0.858453947881199	0.643548032820043	DNA
SA609	0.858662410402729	0.643887729322123	DNA
SA609	0.858870872924259	0.644227500728863	DNA
SA609	0.859079335445789	0.644567345590497	DNA
SA609	0.859287797967319	0.644907332529358	DNA
SA609	0.859496260488849	0.645247527268245	DNA
SA609	0.859704723010378	0.645587900811806	DNA
SA609	0.859913185531908	0.645928539662842	DNA
SA609	0.860121648053438	0.646269420625072	DNA
SA609	0.860330110574968	0.646610737967357	DNA
SA609	0.860538573096498	0.646952582058546	DNA
SA609	0.860747035618028	0.647294497188349	DNA
SA609	0.860955498139558	0.647636546663285	DNA
SA609	0.861163960661088	0.647978629482876	DNA
SA609	0.861372423182618	0.648320921552262	DNA
SA609	0.861580885704148	0.648663383244459	DNA
SA609	0.861789348225677	0.64900608704785	DNA
SA609	0.861997810747207	0.649348872038228	DNA
SA609	0.862206273268737	0.649691807321183	DNA
SA609	0.862414735790267	0.650034974083702	DNA
SA609	0.862623198311797	0.650378143262501	DNA
SA609	0.862831660833327	0.650721475298529	DNA
SA609	0.863040123354857	0.651065414787193	DNA
SA609	0.863248585876387	0.651409640363335	DNA
SA609	0.863457048397917	0.651753999318098	DNA
SA609	0.863665510919447	0.652098681571042	DNA
SA609	0.863873973440976	0.652443691954725	DNA
SA609	0.864082435962506	0.652788975377977	DNA
SA609	0.864290898484036	0.653134320657981	DNA
SA609	0.864499361005566	0.653479791584513	DNA
SA609	0.864707823527096	0.653825722570638	DNA
SA609	0.864916286048626	0.654171707681421	DNA
SA609	0.865124748570156	0.654517796692218	DNA
SA609	0.865333211091686	0.654864142311884	DNA
SA609	0.865541673613216	0.65521073390879	DNA
SA609	0.865750136134745	0.655557472898738	DNA
SA609	0.865958598656275	0.655904879748306	DNA
SA609	0.866167061177805	0.656252568336049	DNA
SA609	0.866375523699335	0.656600741629435	DNA
SA609	0.866583986220865	0.656949035736789	DNA
SA609	0.866792448742395	0.657297677788374	DNA
SA609	0.867000911263925	0.657646382663222	DNA
SA609	0.867209373785455	0.657995190954828	DNA
SA609	0.867417836306985	0.65834416017064	DNA
SA609	0.867626298828515	0.658693353617178	DNA
SA609	0.867834761350045	0.659042599255351	DNA
SA609	0.868043223871574	0.659392634050368	DNA
SA609	0.868251686393104	0.659742995526356	DNA
SA609	0.868460148914634	0.660093413060026	DNA
SA609	0.868668611436164	0.660444171772343	DNA
SA609	0.868877073957694	0.660795092375379	DNA
SA609	0.869085536479224	0.661146194199368	DNA
SA609	0.869293999000754	0.661497590809441	DNA
SA609	0.869502461522284	0.661849321349324	DNA
SA609	0.869710924043814	0.662201096832003	DNA
SA609	0.869919386565344	0.662553001827257	DNA
SA609	0.870127849086873	0.662905222871852	DNA
SA609	0.870336311608403	0.663257640118334	DNA
SA609	0.870544774129933	0.663610076211794	DNA
SA609	0.870753236651463	0.663962880062975	DNA
SA609	0.870961699172993	0.664315748670444	DNA
SA609	0.871170161694523	0.66466939435336	DNA
SA609	0.871378624216053	0.665023146352568	DNA
SA609	0.871587086737583	0.665377241463448	DNA
SA609	0.871795549259113	0.665731875887884	DNA
SA609	0.872004011780642	0.666087027879363	DNA
SA609	0.872212474302172	0.666442230129452	DNA
SA609	0.872420936823702	0.666797770658654	DNA
SA609	0.872629399345232	0.667153422819964	DNA
SA609	0.872837861866762	0.667509078364064	DNA
SA609	0.873046324388292	0.667864942674703	DNA
SA609	0.873254786909822	0.668221396557509	DNA
SA609	0.873463249431352	0.668578299385023	DNA
SA609	0.873671711952882	0.668935331725112	DNA
SA609	0.873880174474412	0.669292904345269	DNA
SA609	0.874088636995941	0.669650743239414	DNA
SA609	0.874297099517471	0.670008696665201	DNA
SA609	0.874505562039001	0.670367021714755	DNA
SA609	0.874714024560531	0.670725469028047	DNA
SA609	0.874922487082061	0.671084955341469	DNA
SA609	0.875130949603591	0.671444910413091	DNA
SA609	0.875339412125121	0.671804948604723	DNA
SA609	0.875547874646651	0.67216507764846	DNA
SA609	0.875756337168181	0.672525807379249	DNA
SA609	0.875964799689711	0.672886822231005	DNA
SA609	0.87617326221124	0.673248393793529	DNA
SA609	0.87638172473277	0.673611110189221	DNA
SA609	0.8765901872543	0.67397383866631	DNA
SA609	0.87679864977583	0.674336885125765	DNA
SA609	0.87700711229736	0.674700431271795	DNA
SA609	0.87721557481889	0.675064065370394	DNA
SA609	0.87742403734042	0.67542773619644	DNA
SA609	0.87763249986195	0.675791759799274	DNA
SA609	0.87784096238348	0.676155949158874	DNA
SA609	0.878049424905009	0.676520337619894	DNA
SA609	0.878257887426539	0.67688478745441	DNA
SA609	0.878466349948069	0.677249344571731	DNA
SA609	0.878674812469599	0.677615025742217	DNA
SA609	0.878883274991129	0.677981116230429	DNA
SA609	0.879091737512659	0.678348203192256	DNA
SA609	0.879300200034189	0.678715587839702	DNA
SA609	0.879508662555719	0.679083356192313	DNA
SA609	0.879717125077249	0.679451299483551	DNA
SA609	0.879925587598779	0.679819949778134	DNA
SA609	0.880134050120309	0.680188855231819	DNA
SA609	0.880342512641838	0.680557969452042	DNA
SA609	0.880550975163368	0.680927148428553	DNA
SA609	0.880759437684898	0.681296663751152	DNA
SA609	0.880967900206428	0.681666325017026	DNA
SA609	0.881176362727958	0.682036040407558	DNA
SA609	0.881384825249488	0.682405868396709	DNA
SA609	0.881593287771018	0.682775760175635	DNA
SA609	0.881801750292548	0.683146330929066	DNA
SA609	0.882010212814078	0.683517160707646	DNA
SA609	0.882218675335607	0.683888149477409	DNA
SA609	0.882427137857137	0.684259139696939	DNA
SA609	0.882635600378667	0.684630819522603	DNA
SA609	0.882844062900197	0.685003351811631	DNA
SA609	0.883052525421727	0.685376032943469	DNA
SA609	0.883260987943257	0.685748929124171	DNA
SA609	0.883469450464787	0.686122802448253	DNA
SA609	0.883677912986317	0.68649689420399	DNA
SA609	0.883886375507847	0.686871046849967	DNA
SA609	0.884094838029377	0.68724530194619	DNA
SA609	0.884303300550906	0.687619843613147	DNA
SA609	0.884511763072436	0.687994411375921	DNA
SA609	0.884720225593966	0.688369319834087	DNA
SA609	0.884928688115496	0.688745062875149	DNA
SA609	0.885137150637026	0.68912097602228	DNA
SA609	0.885345613158556	0.689497458928087	DNA
SA609	0.885554075680086	0.689874094542751	DNA
SA609	0.885762538201616	0.690251341476097	DNA
SA609	0.885971000723146	0.690629304111394	DNA
SA609	0.886179463244676	0.691007617590456	DNA
SA609	0.886387925766205	0.691386078945816	DNA
SA609	0.886596388287735	0.691764618588628	DNA
SA609	0.886804850809265	0.692143474280783	DNA
SA609	0.887013313330795	0.692523069837682	DNA
SA609	0.887221775852325	0.692903118688592	DNA
SA609	0.887430238373855	0.693283373406504	DNA
SA609	0.887638700895385	0.69366389488166	DNA
SA609	0.887847163416915	0.694045640443948	DNA
SA609	0.888055625938445	0.694427636332779	DNA
SA609	0.888264088459975	0.69480986418443	DNA
SA609	0.888472550981504	0.695193625890228	DNA
SA609	0.888681013503034	0.695578034675644	DNA
SA609	0.888889476024564	0.695962846496459	DNA
SA609	0.889097938546094	0.696347905744283	DNA
SA609	0.889306401067624	0.696733545865668	DNA
SA609	0.889514863589154	0.697119750429916	DNA
SA609	0.889723326110684	0.697506014434636	DNA
SA609	0.889931788632214	0.697892977710607	DNA
SA609	0.890140251153744	0.698280124623811	DNA
SA609	0.890348713675274	0.698667366738423	DNA
SA609	0.890557176196803	0.699054952931217	DNA
SA609	0.890765638718333	0.699443002566396	DNA
SA609	0.890974101239863	0.699831158034611	DNA
SA609	0.891182563761393	0.700219526135412	DNA
SA609	0.891391026282923	0.700607986538085	DNA
SA609	0.891599488804453	0.700996542142165	DNA
SA609	0.891807951325983	0.701385224359284	DNA
SA609	0.892016413847513	0.701773982447576	DNA
SA609	0.892224876369043	0.70216355095597	DNA
SA609	0.892433338890573	0.702554792496204	DNA
SA609	0.892641801412102	0.702946244736	DNA
SA609	0.892850263933632	0.703338121274454	DNA
SA609	0.893058726455162	0.703730286316665	DNA
SA609	0.893267188976692	0.704123676895776	DNA
SA609	0.893475651498222	0.704517153977689	DNA
SA609	0.893684114019752	0.704910902649403	DNA
SA609	0.893892576541282	0.705306069193855	DNA
SA609	0.894101039062812	0.705701330456458	DNA
SA609	0.894309501584342	0.706096948845154	DNA
SA609	0.894517964105871	0.706492843656209	DNA
SA609	0.894726426627401	0.70688885154914	DNA
SA609	0.894934889148931	0.707284980739295	DNA
SA609	0.895143351670461	0.707681251523422	DNA
SA609	0.895351814191991	0.708077675016405	DNA
SA609	0.895560276713521	0.708474652320621	DNA
SA609	0.895768739235051	0.708871969353718	DNA
SA609	0.895977201756581	0.709269624665926	DNA
SA609	0.896185664278111	0.709667547218634	DNA
SA609	0.896394126799641	0.710065705600209	DNA
SA609	0.89660258932117	0.710463986245521	DNA
SA609	0.8968110518427	0.710862658811347	DNA
SA609	0.89701951436423	0.711262018083772	DNA
SA609	0.89722797688576	0.711661551328311	DNA
SA609	0.89743643940729	0.712062107625539	DNA
SA609	0.89764490192882	0.712462803583714	DNA
SA609	0.89785336445035	0.712863830572164	DNA
SA609	0.89806182697188	0.713265063427616	DNA
SA609	0.89827028949341	0.71366633252726	DNA
SA609	0.89847875201494	0.714068263204196	DNA
SA609	0.898687214536469	0.714470431643023	DNA
SA609	0.898895677057999	0.714872998284691	DNA
SA609	0.899104139579529	0.715275734549171	DNA
SA609	0.899312602101059	0.715678740470429	DNA
SA609	0.899521064622589	0.716082950182073	DNA
SA609	0.899729527144119	0.716487503488644	DNA
SA609	0.899937989665649	0.7168928411195	DNA
SA609	0.900146452187179	0.717298452273181	DNA
SA609	0.900354914708709	0.717704239332001	DNA
SA609	0.900563377230238	0.718110276234108	DNA
SA609	0.900771839751768	0.718516756281853	DNA
SA609	0.900980302273298	0.718923805121763	DNA
SA609	0.901188764794828	0.719331145848222	DNA
SA609	0.901397227316358	0.71973864943191	DNA
SA609	0.901605689837888	0.720146680247758	DNA
SA609	0.901814152359418	0.720555024213414	DNA
SA609	0.902022614880948	0.720964007526592	DNA
SA609	0.902231077402478	0.721373491976112	DNA
SA609	0.902439539924008	0.721783402657315	DNA
SA609	0.902648002445538	0.722193722172988	DNA
SA609	0.902856464967067	0.722605604054905	DNA
SA609	0.903064927488597	0.723017606267535	DNA
SA609	0.903273390010127	0.723429789701118	DNA
SA609	0.903481852531657	0.723842116661697	DNA
SA609	0.903690315053187	0.724255027878628	DNA
SA609	0.903898777574717	0.7246681686421	DNA
SA609	0.904107240096247	0.725081339850692	DNA
SA609	0.904315702617777	0.725494911678404	DNA
SA609	0.904524165139307	0.725908852713605	DNA
SA609	0.904732627660837	0.726323392502836	DNA
SA609	0.904941090182366	0.72673808065162	DNA
SA609	0.905149552703896	0.727152890097629	DNA
SA609	0.905358015225426	0.727567890912964	DNA
SA609	0.905566477746956	0.727983365802313	DNA
SA609	0.905774940268486	0.728399416732665	DNA
SA609	0.905983402790016	0.728815538701631	DNA
SA609	0.906191865311546	0.729232312582772	DNA
SA609	0.906400327833076	0.72965011434916	DNA
SA609	0.906608790354606	0.730068203169537	DNA
SA609	0.906817252876135	0.730486552464831	DNA
SA609	0.907025715397665	0.730905225058306	DNA
SA609	0.907234177919195	0.73132391649876	DNA
SA609	0.907442640440725	0.731743516943515	DNA
SA609	0.907651102962255	0.732163137201761	DNA
SA609	0.907859565483785	0.73258388876201	DNA
SA609	0.908068028005315	0.73300491674462	DNA
SA609	0.908276490526845	0.733427968119579	DNA
SA609	0.908484953048375	0.733851313797367	DNA
SA609	0.908693415569905	0.734276072032077	DNA
SA609	0.908901878091434	0.734701166612876	DNA
SA609	0.909110340612964	0.735127511376625	DNA
SA609	0.909318803134494	0.735554732283275	DNA
SA609	0.909527265656024	0.735982766026307	DNA
SA609	0.909735728177554	0.736411287857773	DNA
SA609	0.909944190699084	0.736839895708784	DNA
SA609	0.910152653220614	0.737270755532174	DNA
SA609	0.910361115742144	0.737701716356042	DNA
SA609	0.910569578263674	0.738133000961346	DNA
SA609	0.910778040785204	0.738564594367154	DNA
SA609	0.910986503306733	0.738997143653084	DNA
SA609	0.911194965828263	0.739429903155319	DNA
SA609	0.911403428349793	0.739863915740038	DNA
SA609	0.911611890871323	0.740298023526164	DNA
SA609	0.911820353392853	0.740732147742991	DNA
SA609	0.912028815914383	0.741166413553789	DNA
SA609	0.912237278435913	0.741601550191674	DNA
SA609	0.912445740957443	0.742037227592883	DNA
SA609	0.912654203478973	0.74247390340073	DNA
SA609	0.912862666000502	0.742910645414632	DNA
SA609	0.913071128522032	0.743347639204845	DNA
SA609	0.913279591043562	0.743785067442089	DNA
SA609	0.913488053565092	0.744223322046881	DNA
SA609	0.913696516086622	0.744661689733547	DNA
SA609	0.913904978608152	0.745100100913242	DNA
SA609	0.914113441129682	0.745540027583361	DNA
SA609	0.914321903651212	0.745981115517348	DNA
SA609	0.914530366172742	0.746422776109547	DNA
SA609	0.914738828694272	0.746864502424545	DNA
SA609	0.914947291215802	0.747306303160948	DNA
SA609	0.915155753737331	0.747748522396939	DNA
SA609	0.915364216258861	0.748191722642357	DNA
SA609	0.915572678780391	0.748635166448735	DNA
SA609	0.915781141301921	0.749078643116513	DNA
SA609	0.915989603823451	0.749522128482897	DNA
SA609	0.916198066344981	0.749966415087521	DNA
SA609	0.916406528866511	0.750410837003791	DNA
SA609	0.916614991388041	0.750855315944254	DNA
SA609	0.916823453909571	0.751300223532679	DNA
SA609	0.9170319164311	0.751745286729495	DNA
SA609	0.91724037895263	0.752190856861724	DNA
SA609	0.91744884147416	0.752636949393554	DNA
SA609	0.91765730399569	0.753083563841729	DNA
SA609	0.91786576651722	0.753530188921534	DNA
SA609	0.91807422903875	0.753977696426566	DNA
SA609	0.91828269156028	0.754425274970212	DNA
SA609	0.91849115408181	0.754873967418651	DNA
SA609	0.91869961660334	0.755322874432698	DNA
SA609	0.91890807912487	0.755772301913322	DNA
SA609	0.919116541646399	0.756221831844192	DNA
SA609	0.919325004167929	0.756672402224961	DNA
SA609	0.919533466689459	0.757123172190407	DNA
SA609	0.919741929210989	0.757574992270869	DNA
SA609	0.919950391732519	0.758027105204392	DNA
SA609	0.920158854254049	0.758479902911489	DNA
SA609	0.920367316775579	0.758932779872551	DNA
SA609	0.920575779297109	0.759386554723028	DNA
SA609	0.920784241818639	0.759841139510352	DNA
SA609	0.920992704340169	0.760295980423289	DNA
SA609	0.921201166861699	0.760750879810188	DNA
SA609	0.921409629383228	0.761206188514813	DNA
SA609	0.921618091904758	0.761661562942237	DNA
SA609	0.921826554426288	0.762116961049199	DNA
SA609	0.922035016947818	0.762572474171059	DNA
SA609	0.922243479469348	0.763028061231068	DNA
SA609	0.922451941990878	0.763484236896733	DNA
SA609	0.922660404512408	0.763940723779181	DNA
SA609	0.922868867033938	0.764397953909166	DNA
SA609	0.923077329555468	0.7648552086852	DNA
SA609	0.923285792076997	0.765312743749642	DNA
SA609	0.923494254598527	0.765771169937917	DNA
SA609	0.923702717120057	0.766230567953757	DNA
SA609	0.923911179641587	0.766690083884031	DNA
SA609	0.924119642163117	0.767149870437595	DNA
SA609	0.924328104684647	0.767609713532097	DNA
SA609	0.924536567206177	0.768070065011779	DNA
SA609	0.924745029727707	0.768531498018109	DNA
SA609	0.924953492249237	0.768992983216074	DNA
SA609	0.925161954770767	0.769455216010878	DNA
SA609	0.925370417292296	0.769917719912228	DNA
SA609	0.925578879813826	0.770380806136908	DNA
SA609	0.925787342335356	0.770844245621632	DNA
SA609	0.925995804856886	0.771307782724043	DNA
SA609	0.926204267378416	0.771772375740541	DNA
SA609	0.926412729899946	0.772237146595201	DNA
SA609	0.926621192421476	0.772702061460112	DNA
SA609	0.926829654943006	0.773168048186554	DNA
SA609	0.927038117464536	0.773634036846019	DNA
SA609	0.927246579986066	0.774100505861825	DNA
SA609	0.927455042507595	0.774567406425127	DNA
SA609	0.927663505029125	0.775034861766173	DNA
SA609	0.927871967550655	0.775502364466296	DNA
SA609	0.928080430072185	0.775970013109692	DNA
SA609	0.928288892593715	0.776438316081544	DNA
SA609	0.928497355115245	0.776906891126453	DNA
SA609	0.928705817636775	0.777375596167193	DNA
SA609	0.928914280158305	0.777845292848988	DNA
SA609	0.929122742679835	0.778315528361084	DNA
SA609	0.929331205201364	0.778787302559887	DNA
SA609	0.929539667722894	0.779259514588513	DNA
SA609	0.929748130244424	0.779732312806515	DNA
SA609	0.929956592765954	0.780205883750661	DNA
SA609	0.930165055287484	0.780680718408921	DNA
SA609	0.930373517809014	0.781155620723003	DNA
SA609	0.930581980330544	0.781630751133859	DNA
SA609	0.930790442852074	0.782106220307083	DNA
SA609	0.930998905373604	0.782582673872525	DNA
SA609	0.931207367895134	0.783060596535827	DNA
SA609	0.931415830416663	0.78353911070432	DNA
SA609	0.931624292938193	0.784017921108665	DNA
SA609	0.931832755459723	0.784496866824655	DNA
SA609	0.932041217981253	0.784976131006266	DNA
SA609	0.932249680502783	0.78545555659534	DNA
SA609	0.932458143024313	0.785935304032827	DNA
SA609	0.932666605545843	0.786415386366635	DNA
SA609	0.932875068067373	0.78689593407585	DNA
SA609	0.933083530588903	0.787376733078121	DNA
SA609	0.933291993110433	0.787858000838591	DNA
SA609	0.933500455631962	0.788339354135351	DNA
SA609	0.933708918153492	0.788822470349543	DNA
SA609	0.933917380675022	0.789306868641572	DNA
SA609	0.934125843196552	0.789791696064818	DNA
SA609	0.934334305718082	0.790276730804835	DNA
SA609	0.934542768239612	0.790762375897022	DNA
SA609	0.934751230761142	0.791248692714875	DNA
SA609	0.934959693282672	0.791735285471833	DNA
SA609	0.935168155804202	0.792222391929786	DNA
SA609	0.935376618325731	0.792709911088257	DNA
SA609	0.935585080847261	0.793197938631908	DNA
SA609	0.935793543368791	0.793686185573727	DNA
SA609	0.936002005890321	0.794174632100222	DNA
SA609	0.936210468411851	0.794663112937884	DNA
SA609	0.936418930933381	0.795152615861722	DNA
SA609	0.936627393454911	0.795642128450677	DNA
SA609	0.936835855976441	0.796132661192785	DNA
SA609	0.937044318497971	0.796623271739089	DNA
SA609	0.937252781019501	0.797114029678435	DNA
SA609	0.937461243541031	0.797604851407557	DNA
SA609	0.93766970606256	0.798096779792632	DNA
SA609	0.93787816858409	0.798588878283775	DNA
SA609	0.93808663110562	0.799081261895885	DNA
SA609	0.93829509362715	0.799573696249862	DNA
SA609	0.93850355614868	0.800066392045267	DNA
SA609	0.93871201867021	0.800559217836503	DNA
SA609	0.93892048119174	0.801052226298459	DNA
SA609	0.93912894371327	0.80154524007623	DNA
SA609	0.9393374062348	0.802040618424998	DNA
SA609	0.93954586875633	0.802538248262888	DNA
SA609	0.939754331277859	0.803036112963134	DNA
SA609	0.939962793799389	0.803534434340181	DNA
SA609	0.940171256320919	0.804032803076305	DNA
SA609	0.940379718842449	0.804531245267321	DNA
SA609	0.940588181363979	0.805029864813244	DNA
SA609	0.940796643885509	0.805528702307566	DNA
SA609	0.941005106407039	0.806028681252266	DNA
SA609	0.941213568928569	0.806532367736039	DNA
SA609	0.941422031450099	0.807037745615375	DNA
SA609	0.941630493971628	0.807543321146365	DNA
SA609	0.941838956493158	0.808049290047636	DNA
SA609	0.942047419014688	0.808555832573632	DNA
SA609	0.942255881536218	0.809063242060668	DNA
SA609	0.942464344057748	0.809570662662588	DNA
SA609	0.942672806579278	0.810079496787944	DNA
SA609	0.942881269100808	0.810588573991004	DNA
SA609	0.943089731622338	0.811098242699256	DNA
SA609	0.943298194143868	0.811608749373195	DNA
SA609	0.943506656665398	0.812119832571394	DNA
SA609	0.943715119186928	0.8126309452482	DNA
SA609	0.943923581708457	0.813142156509206	DNA
SA609	0.944132044229987	0.813653992620058	DNA
SA609	0.944340506751517	0.814168273522382	DNA
SA609	0.944548969273047	0.814682563123312	DNA
SA609	0.944757431794577	0.815196857073544	DNA
SA609	0.944965894316107	0.815711403283344	DNA
SA609	0.945174356837637	0.816226044211295	DNA
SA609	0.945382819359167	0.816741119586278	DNA
SA609	0.945591281880697	0.817256272282201	DNA
SA609	0.945799744402226	0.817771691735367	DNA
SA609	0.946008206923756	0.818287622956504	DNA
SA609	0.946216669445286	0.818805204979712	DNA
SA609	0.946425131966816	0.819323008817366	DNA
SA609	0.946633594488346	0.819841669950942	DNA
SA609	0.946842057009876	0.820360413238017	DNA
SA609	0.947050519531406	0.8208812011807	DNA
SA609	0.947258982052936	0.821401996855477	DNA
SA609	0.947467444574466	0.821923633878733	DNA
SA609	0.947675907095996	0.822445474835967	DNA
SA609	0.947884369617525	0.822968131045864	DNA
SA609	0.948092832139055	0.823490855394838	DNA
SA609	0.948301294660585	0.824014015157356	DNA
SA609	0.948509757182115	0.824537349375245	DNA
SA609	0.948718219703645	0.825061204542968	DNA
SA609	0.948926682225175	0.825586969054653	DNA
SA609	0.949135144746705	0.826114174152102	DNA
SA609	0.949343607268235	0.826641435307232	DNA
SA609	0.949552069789765	0.827168742854926	DNA
SA609	0.949760532311295	0.82769843237083	DNA
SA609	0.949968994832824	0.82822842440491	DNA
SA609	0.950177457354354	0.828758629554832	DNA
SA609	0.950385919875884	0.829289132390373	DNA
SA609	0.950594382397414	0.829821277329377	DNA
SA609	0.950802844918944	0.830354339488033	DNA
SA609	0.951011307440474	0.830887707064402	DNA
SA609	0.951219769962004	0.831421210918927	DNA
SA609	0.951428232483534	0.83195527631678	DNA
SA609	0.951636695005064	0.832489390523475	DNA
SA609	0.951845157526593	0.833028543639181	DNA
SA609	0.952053620048123	0.833567907454449	DNA
SA609	0.952262082569653	0.834107806717226	DNA
SA609	0.952470545091183	0.834648031694463	DNA
SA609	0.952679007612713	0.835191590170726	DNA
SA609	0.952887470134243	0.835736422992733	DNA
SA609	0.953095932655773	0.836281461198486	DNA
SA609	0.953304395177303	0.83682890215245	DNA
SA609	0.953512857698833	0.837376681868783	DNA
SA609	0.953721320220363	0.837925907003439	DNA
SA609	0.953929782741892	0.838475619260017	DNA
SA609	0.954138245263422	0.839025504522198	DNA
SA609	0.954346707784952	0.839575761408146	DNA
SA609	0.954555170306482	0.840127129299352	DNA
SA609	0.954763632828012	0.840678675995232	DNA
SA609	0.954972095349542	0.841230859139099	DNA
SA609	0.955180557871072	0.841785029431125	DNA
SA609	0.955389020392602	0.842342055765373	DNA
SA609	0.955597482914132	0.842899146372652	DNA
SA609	0.955805945435662	0.843456968146071	DNA
SA609	0.956014407957192	0.844016945723948	DNA
SA609	0.956222870478721	0.844579776927768	DNA
SA609	0.956431333000251	0.845143139713051	DNA
SA609	0.956639795521781	0.8457066353937	DNA
SA609	0.956848258043311	0.846270509463698	DNA
SA609	0.957056720564841	0.84683461984582	DNA
SA609	0.957265183086371	0.847399123598224	DNA
SA609	0.957473645607901	0.847964664900992	DNA
SA609	0.957682108129431	0.848530657564747	DNA
SA609	0.957890570650961	0.849098169584974	DNA
SA609	0.95809903317249	0.849667081114215	DNA
SA609	0.95830749569402	0.850236792915185	DNA
SA609	0.95851595821555	0.850806940129699	DNA
SA609	0.95872442073708	0.851378765208611	DNA
SA609	0.95893288325861	0.851951740919762	DNA
SA609	0.95914134578014	0.852525258844005	DNA
SA609	0.95934980830167	0.853099608451609	DNA
SA609	0.9595582708232	0.853674758330942	DNA
SA609	0.95976673334473	0.854250317528002	DNA
SA609	0.95997519586626	0.854826423770712	DNA
SA609	0.960183658387789	0.855402895354864	DNA
SA609	0.960392120909319	0.85598089886014	DNA
SA609	0.960600583430849	0.856559044442643	DNA
SA609	0.960809045952379	0.857137706142421	DNA
SA609	0.961017508473909	0.857717015405072	DNA
SA609	0.961225970995439	0.858296523285887	DNA
SA609	0.961434433516969	0.858877300196631	DNA
SA609	0.961642896038499	0.859459681033624	DNA
SA609	0.961851358560029	0.860043856682937	DNA
SA609	0.962059821081559	0.860628355630431	DNA
SA609	0.962268283603088	0.861213851051539	DNA
SA609	0.962476746124618	0.861799724378742	DNA
SA609	0.962685208646148	0.862385610270597	DNA
SA609	0.962893671167678	0.862972295950926	DNA
SA609	0.963102133689208	0.863559016425677	DNA
SA609	0.963310596210738	0.864148202471904	DNA
SA609	0.963519058732268	0.864737645610257	DNA
SA609	0.963727521253798	0.865328167375722	DNA
SA609	0.963935983775328	0.865919130837058	DNA
SA609	0.964144446296857	0.866511224633885	DNA
SA609	0.964352908818387	0.867104642068555	DNA
SA609	0.964561371339917	0.867698848176812	DNA
SA609	0.964769833861447	0.868295680780751	DNA
SA609	0.964978296382977	0.868893204440592	DNA
SA609	0.965186758904507	0.869491525955882	DNA
SA609	0.965395221426037	0.870092487981274	DNA
SA609	0.965603683947567	0.870694994009188	DNA
SA609	0.965812146469097	0.871297763411553	DNA
SA609	0.966020608990627	0.871902823446766	DNA
SA609	0.966229071512157	0.872508127042941	DNA
SA609	0.966437534033686	0.873114690487181	DNA
SA609	0.966645996555216	0.873722933728844	DNA
SA609	0.966854459076746	0.874331187602137	DNA
SA609	0.967062921598276	0.874939628495452	DNA
SA609	0.967271384119806	0.87555081186586	DNA
SA609	0.967479846641336	0.876166843742462	DNA
SA609	0.967688309162866	0.876784351482507	DNA
SA609	0.967896771684396	0.877402223114226	DNA
SA609	0.968105234205926	0.878020780969288	DNA
SA609	0.968313696727455	0.878640149727709	DNA
SA609	0.968522159248985	0.879259673611265	DNA
SA609	0.968730621770515	0.879881413223009	DNA
SA609	0.968939084292045	0.880503177964058	DNA
SA609	0.969147546813575	0.881125607665192	DNA
SA609	0.969356009335105	0.881748578129649	DNA
SA609	0.969564471856635	0.882374795107076	DNA
SA609	0.969772934378165	0.883003153874542	DNA
SA609	0.969981396899695	0.883632335626763	DNA
SA609	0.970189859421225	0.88426208375487	DNA
SA609	0.970398321942754	0.884892952553351	DNA
SA609	0.970606784464284	0.885524078927213	DNA
SA609	0.970815246985814	0.88615612445375	DNA
SA609	0.971023709507344	0.886788967352481	DNA
SA609	0.971232172028874	0.887422966199266	DNA
SA609	0.971440634550404	0.888058617781143	DNA
SA609	0.971649097071934	0.888694741020754	DNA
SA609	0.971857559593464	0.889332634909892	DNA
SA609	0.972066022114994	0.889973404171488	DNA
SA609	0.972274484636524	0.890614335323801	DNA
SA609	0.972482947158053	0.891255456395673	DNA
SA609	0.972691409679583	0.891896910430843	DNA
SA609	0.972899872201113	0.892541594548283	DNA
SA609	0.973108334722643	0.893187416733308	DNA
SA609	0.973316797244173	0.893835263277195	DNA
SA609	0.973525259765703	0.894483123835502	DNA
SA609	0.973733722287233	0.895131035135675	DNA
SA609	0.973942184808763	0.895782916382863	DNA
SA609	0.974150647330293	0.896438147559778	DNA
SA609	0.974359109851823	0.897093516947873	DNA
SA609	0.974567572373352	0.89775240540525	DNA
SA609	0.974776034894882	0.898411419025899	DNA
SA609	0.974984497416412	0.899071815724863	DNA
SA609	0.975192959937942	0.899732424089901	DNA
SA609	0.975401422459472	0.900394141527171	DNA
SA609	0.975609884981002	0.901057574039543	DNA
SA609	0.975818347502532	0.901721311969627	DNA
SA609	0.976026810024062	0.902387618404688	DNA
SA609	0.976235272545592	0.903054462220283	DNA
SA609	0.976443735067121	0.903722231954133	DNA
SA609	0.976652197588651	0.904390171310796	DNA
SA609	0.976860660110181	0.905058303003298	DNA
SA609	0.977069122631711	0.905727206938688	DNA
SA609	0.977277585153241	0.906396595096464	DNA
