SDHB	ATP5IF1	NDUFS5	UQCRH	NDUFS2	SDHC	COX7A2L	COX5B	ATP5MC3	NDUFB3	NDUFA10	UQCRC1	NDUFB4	NDUFB5	ATP5ME	COX7B2	NDUFC1	SDHA	NDUFS6	NDUFS4	COX7C	UQCRQ	NDUFA2	COX7A2	NDUFA4	ATP5MF	NDUFA5	NDUFB2	NDUFB11	COX7B	NDUFA1	UQCRB	COX6C	NDUFB9	CYC1	NDUFB6	NDUFA8	NDUFS3	COX8A	NDUFV1	NDUFS8	NDUFC2	SDHD	ATP5MG	ATP5F1C	NDUFB8	ATP5MD	NDUFA9	ATP5MC2	ATP5F1B	NDUFA12	COX6A1	NDUFB1	COX8C	ATP5MPL	COX5A	NDUFB10	UQCRC2	NDUFAB1	COX4I1	ATP5MC1	ATP5PD	NDUFV2	ATP5F1A	ATP5F1E	ATP5F1D	NDUFS7	UQCR11	NDUFA11	NDUFA7	NDUFB7	NDUFA13	UQCRFS1	COX6B1	NDUFA3	COX6B2	UQCR10	NDUFA6	ATP5MGL	ATP5PF	ATP5PO	NDUFV3	MT.ND1	MT.ND2	MT.CO1	MT.CO2	MT.ATP8	MT.ATP6	MT.CO3	MT.ND3	MT.ND4L	MT.ND4	MT.ND5	MT.ND6	MT.CYB
NDUFC2	0.0754219574509219	0.113835757265048	0.123568213359592	0.0152521784330432	0.0805368099287049	0.022961515433002	0.0249628949024059	0.106887894114176	0.191990914573006	0.144772001586581	0.0140780185517768	0.0694532707861372	0.0923337117984549	0.0718021460796716	-0.0125271465848102	0.0112152410350569	0.0877558458451999	0.0418581806947876	0.114681768706311	0.0860144620090544	-0.00434152730117267	0.152360544617029	0.0727618920155242	0.171028897833136	0.184478147292939	0.166680594588095	0.0448478704994641	0.182859299879235	0.0861420076827307	0.145943429768108	0.107495167481654	-0.0446985263921862	0.0942148027868044	0.0400535519156082	0.125093962242973	0.136940717914042	0.0791476480663379	0.0679348559367235	0.133933122344969	0.0673419078094398	0.067280687817643	1	0.0631831849259837	0.10343515274229	0.121213124421083	0.133489905854305	0.119144085462002	0.106251012142612	0.0331424777536273	0.0747067523994142	0.13245200681049	0.0953225172963428	0.0808279727460762	0.0120263209643021	0.0573301370527441	0.076066025034834	0.0691802875834354	0.0275995189801047	0.0842513356076272	0.00593178408891218	0.178854190092917	0.0512383299070872	0.131607938944446	0.0440145125793683	0.0831505580675247	0.0893168616196084	0.0740157359625682	0.0255093898830557	0.0219446274055356	0.0271746982224015	0.0176124782139499	0.04596854525345	0.057667223173683	0.0853753269404035	0.0855895083726862	-0.0281017512012905	0.15207367813608	0.139759968233738	0.00959944275082807	0.136140211372109	0.104915109576679	0.0516474546224752	-0.21249923533277	-0.23668161056695	-0.240931463231457	-0.221789985132049	-0.00533652518046673	-0.145807570032426	-0.214017933621791	-0.182516856762615	-0.174958023353004	-0.230417433744199	-0.202128895236194	0.00324351737403497	-0.190082901350221
SDHD	0.0808151164036473	0.0865139538411013	0.0930864161402804	0.0607977935759321	0.055170839212155	0.0458723831610314	0.046506976300811	0.0825601987083587	0.132616333735913	0.0946292876418549	0.0354476299608936	0.0460843543010939	0.0733818418326607	0.0740246268930126	0.0240970285800349	0.0118619551617031	0.0767927282388689	0.0671278497524362	0.0824107746150177	0.0824961684646402	0.0339233161206401	0.0930419604543619	0.0739479043768478	0.109594663059322	0.112324896718277	0.135836430278623	0.0487509882718877	0.130626024514088	0.0606528279357639	0.10049017411214	0.0627737807957571	-0.00816761830779063	0.0741797862826012	0.0343811864292238	0.107874670929172	0.10137106440777	0.0867746799809211	0.0785382975990492	0.101062882061766	0.0605549557560352	0.0535375853080433	0.0631831849259837	1	0.0808395212344838	0.073621050338598	0.0935514676253549	0.0794859161642707	0.0816032597706748	0.0314140111150596	0.0543389777791141	0.0769050072736121	0.0357097722762226	0.0616550751825794	0.0120099477601131	0.0506556844391193	0.0593497210620794	0.0596734234821015	0.0473563645301416	0.0651328079656036	-0.00704472222960297	0.129473910163227	0.0382256540624309	0.103700945029356	0.0494462173821426	0.0727342426566304	0.106447177078644	0.0701101089352325	0.048556845870378	0.0226395626006307	0.0292722240630361	-0.00642890653530583	0.0460489406035719	0.0722664443704067	0.0854911600624616	0.0793703651635264	0.00413423574188619	0.128863043365892	0.106209105639459	0.005139510341531	0.110599319694954	0.0914402990990507	0.0623511923698616	-0.167952587843453	-0.173180580701021	-0.186101072101141	-0.181317089355669	-0.000894731749814125	-0.143976412074171	-0.187754873731015	-0.159337620382335	-0.138540943562276	-0.179074718486587	-0.161349843138604	-0.0108803765222145	-0.162913874000901
ATP5MG	0.0873289595062734	0.174144016432713	0.204037905199252	0.161874039457369	0.0716432255765834	0.0264147058485347	0.0844532414281318	0.145011876834618	0.224528280676056	0.175039478772454	0.0591040905130132	0.09689745766993	0.13117990899151	0.0941856066472697	0.0515624949195762	-0.00063870400435143	0.145388781965866	0.0472605287502391	0.154563424471576	0.109540974179214	0.110835674780357	0.185889276153092	0.117772895786574	0.204254783603899	0.17409758247126	0.199267163642676	0.0661565724733254	0.221526250351076	0.0891048526666509	0.168179938613172	0.128262284603325	0.0412488498827368	0.157184641801393	0.0403052914259444	0.139561910602604	0.139020020680993	0.133918305893159	0.103938344287665	0.190903338930296	0.0930261075322241	0.0956758003094837	0.10343515274229	0.0808395212344838	1	0.152669718686829	0.133507949700461	0.171254903068544	0.0824705827692983	0.11930457031904	0.115636689612854	0.15826928507931	0.0414223462454302	0.131975903943819	0.0140505541630732	0.123979844202523	0.118158661783898	0.115287405238007	0.0574170359576574	0.120862474350924	0.0821363871860362	0.198245986989818	0.118958775029471	0.16500213573947	0.0852354221578042	0.170914256121872	0.161098868652368	0.0766964924495096	0.0898777994804671	0.0764599355909056	0.0386159566719631	0.058783132261793	0.0483977965463507	0.104932442181288	0.155388071666698	0.0985712743465818	-0.029435439948031	0.219689583442785	0.168059206625761	0.0146472721321712	0.195506801141639	0.163350816714225	0.0356213837896819	-0.294032183912545	-0.279812468393764	-0.310777199489477	-0.287087530075938	-0.0802841129872578	-0.266889090161076	-0.314112268894188	-0.266225355274697	-0.222595592306442	-0.266763809740247	-0.279516508320195	-0.0680527371160728	-0.266694759574747
ATP5F1C	0.114241198329489	0.164280788066488	0.158520164370812	0.100372023165974	0.0959190057980334	0.029524100973998	0.0426846252257816	0.140262454277544	0.268630976188077	0.193328683487843	0.0708658995216883	0.0805030149442404	0.129550018069275	0.108561663257486	0.00867768055591278	-0.0116396556059535	0.110375641729047	0.0573219445731124	0.155294375990364	0.113539252979329	0.0564785436479853	0.161112435808017	0.0738861929738559	0.231878562160597	0.224731623613301	0.21897765445314	0.0573892710200448	0.23065612789768	0.0922522045937393	0.187277185224339	0.117449397141903	-0.0434503540918117	0.112796454039811	0.0522798225450515	0.175641221156359	0.140521035084068	0.115349184590435	0.0972680388642587	0.193802314520749	0.080686498459253	0.0827722140853205	0.121213124421083	0.073621050338598	0.152669718686829	1	0.147348611291739	0.155571177991022	0.110651827484774	0.0734818423875669	0.0957342005088457	0.151281743735793	0.0449889606232201	0.114194300504493	0.0134447575629483	0.117802505844398	0.0979439524659932	0.0813841709599089	0.0398713628919866	0.104244875618245	0.0101361441819842	0.233402051662813	0.0972425182880437	0.193465586445481	0.0759513255572457	0.126189208098282	0.162924639532933	0.0848960391387733	0.0382331284696024	0.0358668212197459	0.0405807774378106	0.0182111775627259	0.0490486857714876	0.103230716542676	0.151501215009129	0.107520500367128	-0.0106553777874891	0.199131822802655	0.158927145132512	0.00233377347405253	0.191021922033122	0.142305318652504	0.0474417933608008	-0.284593856224407	-0.301941202321693	-0.317394483427808	-0.308288984866164	-0.042910847149743	-0.220590079669447	-0.294065786397994	-0.264134224049738	-0.231037707761536	-0.308454381161938	-0.278625550903752	-0.0174935780123505	-0.287120054004522
NDUFB8	0.0972395635374025	0.164766030043675	0.183495321628284	0.0805243075011162	0.0919970225818565	0.0501265872825702	0.0244779643081117	0.166425087800769	0.262390822933145	0.21432536438665	0.0442678152208493	0.0948580015006539	0.118351518370838	0.0971444627333603	-0.00358579743038504	0.00153873756328388	0.135900817897099	0.0740404169722644	0.158394665174219	0.111806843829318	0.0280996479718033	0.189712260098547	0.0927477433422684	0.241262133452181	0.251273040939464	0.232297008008985	0.0712091853332037	0.263652616089092	0.111145128993484	0.184359021407229	0.158853841334989	-0.0894985273574369	0.158977163675088	0.0513845613576206	0.190283655763777	0.164538753853244	0.13655075449293	0.0977834594219165	0.194544829847506	0.084448870295543	0.0972359143952023	0.133489905854305	0.0935514676253549	0.133507949700461	0.147348611291739	1	0.171345345035025	0.12431183680335	0.0608479631933233	0.100677865000952	0.154251950535414	0.108535607584716	0.109819453019235	0.0155373945927347	0.119652359793987	0.0954562204053469	0.0885903965719947	0.0331887903202989	0.1265474986686	0.00548596103987863	0.235120359102213	0.0859526585415684	0.219309641852902	0.0652404727665527	0.132655208407441	0.152115794316142	0.085611236526507	0.0411085800706202	0.0394509981061854	0.0494083471757244	0.0108131935688279	0.0541914157183973	0.0923622586186178	0.142517166324928	0.149846592117353	-0.00840493895298589	0.215752748761078	0.195350754568828	0.00791101048847927	0.176973797417601	0.163271369885186	0.0714499121741704	-0.310452503196105	-0.346412670033365	-0.346733486273791	-0.328019218979075	-0.0366569956286443	-0.216622159586042	-0.322309102956986	-0.273875748533337	-0.249888831458073	-0.329694595796593	-0.295995180958562	0.00771821468754132	-0.296390355483876
ATP5MD	0.101416066444616	0.166777714316204	0.182108507558294	0.119987158581725	0.0706517224906099	0.0442213752788823	0.0682209912546086	0.147149818594094	0.233095060934632	0.195891827810946	0.0602683196871372	0.0718528369656583	0.131738465418973	0.0721795332745704	0.0487127538816333	0.00523668812799118	0.155595997513192	0.0636668103447536	0.17065142205993	0.116164079550081	0.0785161063453321	0.19523285751201	0.126580797977536	0.20305274389612	0.199530577255556	0.205462650436394	0.0807172674392239	0.229349264570794	0.0977433860238732	0.188819666108577	0.10461194991304	-0.000897753822841325	0.156031968246484	0.0573328659205378	0.155364438542666	0.140108219044738	0.131359815225197	0.0992370953355217	0.17378080802813	0.0780522983511901	0.0993180076237701	0.119144085462002	0.0794859161642707	0.171254903068544	0.155571177991022	0.171345345035025	1	0.108504307990052	0.0798030209585282	0.110386925264523	0.148033763484481	0.0499805201090333	0.11482712779347	-0.0032486922246188	0.128552632791103	0.111500613244042	0.1165778066135	0.0277950202372246	0.123575903698721	0.027430813052289	0.202506032813875	0.108734539173231	0.165242373995504	0.0783205145507259	0.183773221764974	0.144841086885918	0.0696341172210562	0.0900387605716926	0.0462598597832966	0.0532167967991263	0.0322666683797894	0.0410702665884311	0.110217018559985	0.121750350558617	0.119768312104956	-0.00763248629361965	0.220515545724406	0.16336384575742	0.0232943171787223	0.177003325019158	0.151107990911967	0.0766176614620506	-0.313924326430051	-0.301873086542877	-0.324314106566553	-0.303479932180215	-0.0521538287460406	-0.258274675730035	-0.326170733056298	-0.271748338770603	-0.232890801865225	-0.282573362353205	-0.281641112523099	-0.0283419765206195	-0.275204408338092
NDUFA9	0.0710166644343309	0.110872453947333	0.12595076652227	0.0467921111163968	0.0716046758885805	0.0450342204494647	0.015506707486068	0.101114101252897	0.212565299693542	0.138665443326454	0.0289052030029362	0.0748102983730612	0.0764335076820901	0.0698493172815762	-0.0126343790253878	-0.00753381354232749	0.0831885503795608	0.0547696626946306	0.116931344726105	0.100861047947355	-0.00151111056883476	0.1193414580382	0.0626354589517079	0.157465368562302	0.182678001973461	0.183132891632812	0.0396181592814308	0.17409322162228	0.0916892562775847	0.122767115657248	0.0823431043275295	-0.0713900534572334	0.0913037824402704	0.0309602721552175	0.154231330721075	0.131038282936563	0.10433601796172	0.0646532240737446	0.135380086830419	0.0445391399571604	0.0751272766665886	0.106251012142612	0.0816032597706748	0.0824705827692983	0.110651827484774	0.12431183680335	0.108504307990052	1	0.0326261115531218	0.0911979962633755	0.122795594650576	0.0694833477022575	0.0762150241678055	0.0100591813485546	0.0647849610675282	0.0486651595865766	0.0484088572266512	0.0385601996604914	0.0819540283615895	-0.00998856110716619	0.180234467971462	0.0440468195420992	0.144695375612942	0.0411076740226976	0.0860110243119792	0.103484188118324	0.0796066828268749	0.0212685476554354	0.0141663885890263	0.0215975051201664	-0.00261451363099984	0.034246086612221	0.0607787682803356	0.0831911152072081	0.0872127630819846	-0.0159582381122629	0.150565000173944	0.131588049270956	0.015306062384963	0.115729946459685	0.120090676435552	0.0532665514799927	-0.207670732618723	-0.233927982826925	-0.241870469661405	-0.225384151962225	-0.00793751182777942	-0.145825686157988	-0.215158104720395	-0.189109392659044	-0.16868840034722	-0.237499203456209	-0.205909930068833	0.0297907667975102	-0.210229711025993
ATP5MC2	0.058332165631305	0.101615236332103	0.106862480921417	0.127790290113244	0.0390020881988579	0.0118694671080699	0.0814934029113142	0.0720134052408084	0.0844579166842736	0.0776821485939238	0.0490223545973064	0.0332020244239108	0.0775888414831326	0.0390094495901801	0.0696531654915987	0.0133390484201481	0.0811171848434579	0.0158333561900612	0.0716833670031967	0.0740257152952438	0.113458038304495	0.0974862011061098	0.0644422628688523	0.0610539317946447	0.0618817598043187	0.0720399637666158	0.0354984862086082	0.0807880190560744	0.0503418440261962	0.0900738950870117	0.0573246818419002	0.0713572054936142	0.0549681153204143	0.0230517213442514	0.0521992240038572	0.0496141413240146	0.0510486782170132	0.0460703977678755	0.0808702397747971	0.0810004250571335	0.0423431538339269	0.0331424777536273	0.0314140111150596	0.11930457031904	0.0734818423875669	0.0608479631933233	0.0798030209585282	0.0326261115531218	1	0.0624864582429346	0.0648924778395248	-0.00136065438146016	0.0754865322501172	0.00199840870048682	0.0852779045141622	0.0893268046613165	0.0635462445032847	0.0322255757566959	0.059438801988486	0.0811780772635595	0.0989872038289454	0.073054336358894	0.0882962055623831	0.0845405937073309	0.0941010378289963	0.103217536689089	0.037872245784848	0.0797819688818415	0.0414903366600637	0.0211595691617137	0.0613517400863776	0.0112606085826058	0.0527575693401358	0.104354548662368	0.0436198484305154	-0.00146584822126169	0.0935315648109453	0.0545840801078898	-0.0050169797898978	0.101549336993319	0.0871763519948325	0.0560546693368967	-0.116132992104098	-0.100088313417305	-0.121107657463129	-0.113952893742511	-0.0512631329424124	-0.154479166182369	-0.132806455703562	-0.135065177482501	-0.119854223457814	-0.0965139136572278	-0.125916406967193	-0.059566636401488	-0.109236663313411
ATP5F1B	0.0600221184951326	0.119841964559064	0.126487352763923	0.088735794784806	0.0668802398896024	0.0280448645542331	0.0290197074051872	0.11500659252199	0.159076481729217	0.123007492464655	0.0485127098907127	0.0643058372668943	0.0929562944889885	0.0603430972766331	0.0394464169811987	0.00385313717753456	0.0890038969757925	0.0396214003114188	0.116945703933332	0.0661734969491965	0.0524234873110159	0.123316024216692	0.0710607576960382	0.139386321705312	0.129642512192001	0.135947721914518	0.0533482833766497	0.152093429993209	0.0640283290956219	0.11639688818708	0.0895138257779146	-0.0167355716584039	0.103101546908399	0.0623685272538756	0.106824972496206	0.081219402968604	0.0762083536272862	0.0523780055842387	0.127259005750712	0.0704280045064685	0.0609300548733704	0.0747067523994142	0.0543389777791141	0.115636689612854	0.0957342005088457	0.100677865000952	0.110386925264523	0.0911979962633755	0.0624864582429346	1	0.119918848870549	0.0517128533160868	0.0672411872757069	0.00753872865741643	0.0705178967900407	0.0720189976717417	0.0796516446340049	0.0352998235120007	0.0697727404442045	0.0513164063787296	0.147833174449894	0.0698738458140173	0.116513169127276	0.0596454204398991	0.0874644274997657	0.0993430426785319	0.0597341318798918	0.0430370303934086	0.0156684934898694	0.0223819652474153	0.0196595695274769	0.0232869478472275	0.0688323399376606	0.111057676850846	0.070574030832314	-0.0114298288936697	0.152034425189377	0.116520055332342	-0.0134883791414222	0.130206655997769	0.118195479367419	0.0599444976415763	-0.175091227288723	-0.177670129652533	-0.188486431267078	-0.174554841884098	-0.0218558167023735	-0.143651600193773	-0.189068976897941	-0.157307649621518	-0.150654421035526	-0.166586858641612	-0.161367738307536	-0.0225276715955228	-0.168884866784213
NDUFA12	0.103425443153415	0.160995791396239	0.175514427686832	0.0897954721815451	0.0938614865411786	0.0478841494993047	0.0251269722691149	0.150175008283245	0.252170061143933	0.196822889566792	0.0603541865950567	0.0938472838878968	0.150317562693872	0.0985390433117039	0.0074187523728312	-0.0119987894810424	0.137158494637487	0.07820694099082	0.174147041311114	0.105786522261181	0.0516349885676917	0.167038940151338	0.0903546028111847	0.227415225678917	0.2252945842251	0.234948793366772	0.0592515942429009	0.238445937534588	0.0942396216352312	0.187646097146819	0.123001284238963	-0.066348583576426	0.12556354909595	0.0381692347171535	0.177579766570779	0.177736298715502	0.123515114942839	0.0957101826712921	0.177892797213292	0.073900525108007	0.0960528551034337	0.13245200681049	0.0769050072736121	0.15826928507931	0.151281743735793	0.154251950535414	0.148033763484481	0.122795594650576	0.0648924778395248	0.119918848870549	1	0.0832694454822361	0.108699222879335	0.00193596245601508	0.0998181925824244	0.0915108074042411	0.0995644241379258	0.0459240594535373	0.127794340207301	0.00344419074812921	0.238167978818441	0.104589307011127	0.191019818824388	0.0687232833055208	0.119984291143273	0.138174426328613	0.0971808960618253	0.0590609152716623	0.0495895660838065	0.0422326344583892	0.034608840736826	0.0559339952885142	0.112942613457766	0.113233555677944	0.122285600390966	0.00511165130217959	0.191834498050034	0.197650879129039	0.0177903698738273	0.183293417151336	0.164258962692088	0.0757630680285064	-0.293192686076028	-0.315633818554467	-0.328229470003647	-0.302001304904818	-0.0273246436118457	-0.221982651162786	-0.302103249637367	-0.265862900402986	-0.244203094959619	-0.308875987124161	-0.279250695210841	-0.0159889400010316	-0.273200058599131
COX6A1	0.0490262898881897	0.0335941638951839	0.051518234448605	-0.0288619340951887	0.0485012631091055	0.0195651241049008	-0.0301726026847411	0.0844296234185412	0.113022558617614	0.0778194396964555	0.00565398173837189	0.0452767950215986	0.0330950491501096	0.0460590819415822	-0.0403697150587651	-0.0140205375356156	0.0192706132046401	0.0444712405092704	0.0646388657944769	0.0465078258657175	-0.0368604774412162	0.0839414317503779	0.0165433888144057	0.122611795373397	0.15003798833688	0.102477463917113	0.00477683448272509	0.10404959825747	0.032146854152977	0.0738694151034511	0.0623096791591186	-0.111304673466625	0.062048890634806	0.0485495047500601	0.0945208838149721	0.0964592232109152	0.0661554752771022	0.0311978327116756	0.0609560766869061	0.0132322182796725	0.0340432922828087	0.0953225172963428	0.0357097722762226	0.0414223462454302	0.0449889606232201	0.108535607584716	0.0499805201090333	0.0694833477022575	-0.00136065438146016	0.0517128533160868	0.0832694454822361	1	0.0122553115684712	0.0166187630596353	0.0358538832507107	0.0335050621157616	0.0386882250836075	0.0130000101869119	0.0415446750364305	-0.0197241479839979	0.125270914304358	0.0417404490523096	0.0958592787155139	-0.0149574133941895	0.00252608296283115	0.0345786487509863	0.0301987203148816	-0.00917138599041827	-0.0119283813094662	0.00217702045170894	0.00245791111359983	0.018172980166919	0.0224271593250939	0.0407290956139665	0.0488882959445393	0.00668434608802993	0.0813312209040531	0.0960451712589729	0.00561471861092953	0.0549718211335838	0.0307103989736307	0.022535819950908	-0.0750933251023002	-0.0982448960980622	-0.093464147964749	-0.068423815700332	0.017174512120195	0.00615442992160869	-0.0628018475703241	-0.0369492938505885	-0.0468233171507316	-0.0885984871219684	-0.0606549509181873	0.0496717097677612	-0.0533845325110962
NDUFB1	0.0784477548817183	0.11793921515691	0.14447751081787	0.0938911909481167	0.0539878522273181	0.0243054621385799	0.0353114700316687	0.111735956773594	0.191813723546496	0.12631405336393	0.0469873640236213	0.086094066540358	0.0855512268445211	0.0632693995944258	0.0399491210428314	0.00532780460665707	0.101230560428661	0.0285522284187767	0.121928049940095	0.0801649157982431	0.0820252583154094	0.141459773906709	0.0618959911625191	0.161416646853996	0.136176426815136	0.159918370490997	0.0551296734417408	0.17858315085687	0.0810651344739932	0.148986403365365	0.0913286438492787	-0.00775899252624653	0.097996748559986	0.0193701322311048	0.113362484915345	0.11896809265747	0.0972924621374225	0.0740282317204106	0.140583122640398	0.0656393037648146	0.0669566988891488	0.0808279727460762	0.0616550751825794	0.131975903943819	0.114194300504493	0.109819453019235	0.11482712779347	0.0762150241678055	0.0754865322501172	0.0672411872757069	0.108699222879335	0.0122553115684712	1	0.000807817871197888	0.121308517763486	0.0655026526078879	0.0837625675431416	0.0600747183781123	0.0841721586445898	0.0144444147971065	0.165137728709157	0.0749329421420366	0.139618951989022	0.0547113071809297	0.125250479608291	0.123722007869132	0.0519796916576758	0.0375818165432423	0.0364556032868698	0.0312481750242931	0.0205282888616352	0.0433654872563913	0.0746739387544203	0.100924139220342	0.0800803005884377	0.00586072704231077	0.147907408152436	0.141648259039475	-0.000493573688054077	0.127799266384328	0.117451657698457	0.0453122568882543	-0.223765173893512	-0.225060684603363	-0.241273739796205	-0.233387012241105	-0.0342404103996186	-0.192271027385423	-0.237080147675477	-0.208922993793934	-0.167531899889385	-0.229682347175328	-0.224870719875245	-0.0236636879169447	-0.220468032935939
COX8C	0.00749262041771629	-0.0117329094972337	-0.00605205386014255	0.00224888323131104	0.00230844037554084	0.0061523526788751	0.00173695614562881	0.00782690885501608	0.00923253368578958	-0.000735970382216764	0.0113627268279587	0.00783637848593556	0.00922335049431866	-0.00454915049612761	0.0024368234197422	-0.000444744468975901	0.0118363125113842	0.00554465058403989	0.00714476354333166	0.00121374502073395	0.0010639588120891	-0.00441617569691611	0.00265385063924331	0.00947609741344485	0.00903556713043991	-0.0186384551531787	0.00587596282413953	-0.00732594624805612	0.0160935026462772	-0.00442386627963396	-0.00112933160228329	0.00410981068412118	0.00704647180773646	-0.00881496660119716	0.0176520529923493	-0.00506706169395745	0.0111713350455681	0.005343604366376	-0.00268805034469248	-0.00549090485023245	0.00749398146037817	0.0120263209643021	0.0120099477601131	0.0140505541630732	0.0134447575629483	0.0155373945927347	-0.0032486922246188	0.0100591813485546	0.00199840870048682	0.00753872865741643	0.00193596245601508	0.0166187630596353	0.000807817871197888	1	0.00901677713719727	0.00193415289302565	0.00759184496001524	-0.0105983091796506	0.0136770191636711	0.00450816595568901	-0.00546895801595916	0.0145943722244629	-0.00651493206691035	-0.0120323314344663	-0.0129902113544864	-0.00234230833380369	-0.000170750737556476	-0.00539947915945757	0.0159506133943765	0.0171968978800604	0.00698988156719084	0.0209138810618607	0.00307006639360254	-0.00970763102090995	0.00874339424035249	-0.00288847260852963	-0.0100978880614746	-0.000146983935026993	-0.00458220561464891	0.00360121750878354	0.00123589268799235	0.0277537550402723	0.0010153490846943	-0.00143655551815505	0.000204610437285666	-0.00156298511933125	0.00553843669049868	-0.00303664676114663	-0.00925202593730174	0.00515251105843421	0.00957631902895578	-0.000898646318271206	0.00126170470465415	-0.00809729502968963	0.00214581672864929
ATP5MPL	0.0822770504983533	0.131226454466451	0.15004464769118	0.121733664454927	0.0679184714244686	0.0282574221394796	0.0534611371200803	0.121553573242602	0.171307511327411	0.140777853107011	0.0474713771714663	0.067322850897087	0.0839819766442208	0.072963040789062	0.0403411459780937	-0.0101864655959805	0.0834541766853874	0.0360997594069707	0.111569135410036	0.0786816378743637	0.0812178589978835	0.133043198662115	0.0673198414685158	0.150876538250198	0.123085194871667	0.137180894990284	0.0473708999939597	0.153412974650046	0.0796430289576838	0.147612753432812	0.0757951353405309	0.011868268609874	0.0887474601176545	0.0187390463687838	0.083492109996325	0.0880118461327659	0.0769550401475412	0.0634052217321511	0.129383569090748	0.0599327987841993	0.0565856481409919	0.0573301370527441	0.0506556844391193	0.123979844202523	0.117802505844398	0.119652359793987	0.128552632791103	0.0647849610675282	0.0852779045141622	0.0705178967900407	0.0998181925824244	0.0358538832507107	0.121308517763486	0.00901677713719727	1	0.103949428332164	0.0650913365930855	0.0362718462707252	0.0663856341637038	0.0580058536565424	0.145242499933214	0.0785431892315568	0.135824489816232	0.077549587774204	0.1181279835425	0.108740543833236	0.0777999971929033	0.0569217685687593	0.0209846619973507	0.0162632766834397	0.0227530318717644	0.0414554081260175	0.0811841665036734	0.109980687941911	0.0903161637975117	-0.00695889056743935	0.15204524569069	0.12091941667498	-0.00558906913705121	0.130511987141066	0.113779588448423	0.0303041189059407	-0.202497026835742	-0.205076402767777	-0.221530978884544	-0.21457831532718	-0.0693308746370144	-0.217399741525467	-0.220889447323202	-0.212573974195262	-0.189396293005765	-0.205814251680686	-0.195653712246529	-0.0418770775787307	-0.213807395619184
COX5A	0.0545405098719109	0.0886819752209803	0.125223338774423	0.127344122636936	0.0510681412999596	0.0356512010205454	0.0752979683159524	0.110448204400461	0.130365751624405	0.109855004911457	0.0567426639372135	0.0582446934212377	0.0816692522041662	0.0456240115754859	0.0224253572735338	-0.00225810592208311	0.0818483331366948	0.0278729096538156	0.125277737111119	0.0599887868110355	0.0770893262647023	0.120237560320291	0.0717199985186437	0.112654098605198	0.0897839343715398	0.135448243971439	0.0351139836873155	0.130157725533872	0.0854156112247344	0.118025205365137	0.0699722530098308	0.0236212472725503	0.0906800457930559	0.0320210488896168	0.0845369097370056	0.0882499964246894	0.0863640577980805	0.087999529387205	0.105304594823764	0.0733933020449322	0.0716592846700644	0.076066025034834	0.0593497210620794	0.118158661783898	0.0979439524659932	0.0954562204053469	0.111500613244042	0.0486651595865766	0.0893268046613165	0.0720189976717417	0.0915108074042411	0.0335050621157616	0.0655026526078879	0.00193415289302565	0.103949428332164	1	0.0947910365366508	0.0333798145057687	0.096106215222222	0.0362353150949623	0.131989935489137	0.0704789226815848	0.107129311756811	0.0726146279297281	0.12260388250166	0.107501976729539	0.0754171398867894	0.0468466681092656	0.0552614544925603	0.00573523990543025	0.0505619400871291	0.0465874219750138	0.0697302934767943	0.0995264442652611	0.0529498679687487	0.00194332505106431	0.126817872345198	0.11756805100603	0.00564952995330111	0.120478789450156	0.113246911119742	0.0405542770893589	-0.167173819787195	-0.152070489565041	-0.175851076837442	-0.167101903948186	-0.0409436180440855	-0.172698936940042	-0.198585576738439	-0.179903441068069	-0.151568035374476	-0.149947406439741	-0.167516266788026	-0.0372154085627831	-0.164202629221252
NDUFB10	0.0807829961521394	0.117088524908815	0.127074221945536	0.0808376561211632	0.0491808015224079	0.0220410316245603	0.0594313386840943	0.0818297719883206	0.124755726938052	0.09289670100647	0.0379475232979409	0.0579564974925233	0.0960155534441018	0.0595921315469531	0.0501350728508239	-0.00242169048385342	0.0910179658383841	0.0293579245805092	0.0964361029734157	0.064142722562023	0.0699546558284466	0.106764913024006	0.0765210648230186	0.1080776466026	0.087891665461158	0.0999544817956955	0.0557635525483073	0.125499251580452	0.0622520608337063	0.0991440817237711	0.0787487811606302	0.0567301546372411	0.0945607249803202	0.0226178239499734	0.0949358510487231	0.066537947006147	0.0750776338924309	0.058355882187075	0.105555873847295	0.0629229045429463	0.0651801139258656	0.0691802875834354	0.0596734234821015	0.115287405238007	0.0813841709599089	0.0885903965719947	0.1165778066135	0.0484088572266512	0.0635462445032847	0.0796516446340049	0.0995644241379258	0.0386882250836075	0.0837625675431416	0.00759184496001524	0.0650913365930855	0.0947910365366508	1	0.054221557532822	0.0853616954019202	0.0613684361851844	0.109131211953853	0.0768285851681306	0.0955049127152082	0.0431854919874515	0.116429541427275	0.100631172597007	0.0867746119662562	0.0600587712306911	0.0518725511228828	0.0231348725649517	0.0687875675253478	0.0239752821743358	0.0620309031057024	0.0828708492654153	0.0582645388935494	-0.00177584550928453	0.136118765465126	0.0830245247284122	0.0231993007213392	0.113527519432047	0.0996943115088658	0.03268403567584	-0.14909830378318	-0.146638458048192	-0.154813655640899	-0.141594959524908	-0.024785643414256	-0.12408272615156	-0.165760921562219	-0.126999544251779	-0.1024232691441	-0.133844645116177	-0.14519018389523	-0.0461399849166469	-0.121442996229391
